location,impressions,clicks,cost,conversions
geoTargetConstants/9053002,5423,1,29.903737,0.0
geoTargetConstants/9053006,7494,1,40.624086999999996,0.0
geoTargetConstants/9053018,2,0,0.014291,0.0
geoTargetConstants/9053031,3100,31,26.634562,1.0
geoTargetConstants/9053035,975,0,5.313767,0.0
geoTargetConstants/9053037,9,0,0.463745,0.0
geoTargetConstants/9053041,742,0,4.054555,0.0
geoTargetConstants/9053093,9,0,0.039515,0.0
geoTargetConstants/9053109,39,0,0.194678,0.0
geoTargetConstants/9053140,7,2,0.27,0.0
geoTargetConstants/9053152,1930,102,54.152584,6.0
geoTargetConstants/9053153,55,2,0.369711,0.0
geoTargetConstants/9053157,6476,33,72.733081,6.0
geoTargetConstants/9053164,1794,53,53.141226,7.465827
geoTargetConstants/9053181,2168,152,110.423197,19.0
geoTargetConstants/9053191,455,5,7.271333,0.0
geoTargetConstants/9053194,8,0,0.032519,0.0
geoTargetConstants/9053211,2689,10,20.897593,1.0
geoTargetConstants/9053212,3517,24,48.163041,1.99985
geoTargetConstants/9053217,5996,0,32.292604,0.0
geoTargetConstants/9053219,9606,41,92.44131900000001,5.0
geoTargetConstants/9053221,1910,0,10.421377,0.0
geoTargetConstants/9189254,508,13,9.350898,1.0
geoTargetConstants/9189321,88,10,13.981962000000001,11.884156
geoTargetConstants/9189502,1072,0,5.783855,0.0
geoTargetConstants/9189505,282,54,43.622674,5.0
geoTargetConstants/9189626,2,0,0.006846,0.0
geoTargetConstants/9190017,1,1,2.567933,0.0
geoTargetConstants/9190087,4160,36,71.003039,15.0
geoTargetConstants/9190095,7153,28,75.691884,6.0
geoTargetConstants/9190176,10918,1,56.222494,0.0
geoTargetConstants/9190570,3646,34,27.453934,3.0
geoTargetConstants/9190674,382,0,2.1771,0.0
geoTargetConstants/9190784,3240,11,19.793981000000002,0.0
geoTargetConstants/9190906,7521,1,40.691649,0.0
geoTargetConstants/9190916,1253,89,46.876839000000004,4.0
geoTargetConstants/9191006,1,0,0.005857,0.0
geoTargetConstants/9191360,36,1,4.530752,2.0
geoTargetConstants/9191646,1219,0,6.1798269999999995,0.0
geoTargetConstants/9191668,6201,51,74.183751,6.0
geoTargetConstants/9191913,1846,23,12.343850999999999,0.0
geoTargetConstants/9192059,151,0,0.831973,0.0
geoTargetConstants/9192102,1,0,0.004747,0.0
geoTargetConstants/9192106,8340,45,86.72664400000001,5.0
geoTargetConstants/9192119,461,0,2.333752,0.0
geoTargetConstants/9192199,20,0,0.116746,0.0
geoTargetConstants/9192299,29,0,0.134061,0.0
geoTargetConstants/9192462,3138,0,16.737174,0.0
geoTargetConstants/9192522,8,2,4.12,0.0
geoTargetConstants/9192631,6136,15,43.792388,1.999886
geoTargetConstants/9192645,4,0,0.019749,0.0
geoTargetConstants/9192692,639,35,16.993495,3.999618
geoTargetConstants/9192698,1705,66,38.195174,5.0
geoTargetConstants/9192734,238,24,7.676874000000001,1.0
geoTargetConstants/9192861,2,1,0.01,0.0
geoTargetConstants/9193255,5111,96,64.403467,2.0
geoTargetConstants/9193494,19,4,0.058110999999999996,0.0
geoTargetConstants/9193568,5,0,0.029026,0.0
geoTargetConstants/9193593,709,0,3.934012,0.0
geoTargetConstants/9193793,4,2,1.28,0.0
geoTargetConstants/9193848,2124,1,10.657319,0.0
geoTargetConstants/9193905,2174,46,60.096237,4.0
geoTargetConstants/9194373,10114,2,52.086699,0.0
geoTargetConstants/9194447,3455,2,17.806674,0.0
geoTargetConstants/9194458,6089,13,42.550580000000004,1.999761
geoTargetConstants/9194659,3,0,0.012442000000000002,0.0
geoTargetConstants/9195944,2,0,0.009594,0.0
geoTargetConstants/9196312,1925,82,49.875475,2.0
geoTargetConstants/9197757,1,0,0.004064,0.0
geoTargetConstants/9207503,130,10,3.732687,0.0
geoTargetConstants/9208173,2686,8,22.563632,1.0
geoTargetConstants/9209870,849,0,4.660988,0.0
geoTargetConstants/9210347,19,4,1.949872,0.0
geoTargetConstants/9210694,2,0,0.0,0.0
geoTargetConstants/9212801,13931,1,72.129011,0.0
geoTargetConstants/9213592,5,0,0.0,0.0
geoTargetConstants/9213929,46,0,0.255068,0.0
geoTargetConstants/9214121,678,10,6.653915,1.0
geoTargetConstants/9214214,5,0,0.0,0.0
geoTargetConstants/9214222,1,0,0.0,0.0
geoTargetConstants/9214580,2,0,0.0,0.0
geoTargetConstants/9215132,114,28,17.275184,1.0
geoTargetConstants/9216005,2761,0,13.536356999999999,0.0
geoTargetConstants/9216045,62,0,0.359241,0.0
geoTargetConstants/9216340,160,6,6.613521,2.0
geoTargetConstants/9216377,88,22,9.925540999999999,1.0
geoTargetConstants/9217034,3784,14,50.596402,14.0
geoTargetConstants/9217336,1,0,0.0,0.0
geoTargetConstants/9217433,33,5,0.944132,0.0
geoTargetConstants/9218087,1817,0,9.626118,0.0
geoTargetConstants/9219516,420,0,2.0242999999999998,0.0
geoTargetConstants/9220934,61,3,0.979535,0.0
geoTargetConstants/9221177,267,35,32.10589,5.0
geoTargetConstants/9222129,1,0,0.005535,0.0
geoTargetConstants/9222444,212,2,1.447019,0.0
